psu,hh,idcode,hhid,q02,q03,q04,q05y,q05m,q06,q07,q08,q09,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q21,q22,psu_hh_idcode
267,4,5,26704,2,7,19390407,73,4,4.0,-999.0,-999.0,0,1,2,-999.0,1.0,2.0,93.0,-999.0,2,-999.0,1.0,2.0,85.0,-999.0,267_4_5
267,5,1,26705,1,1,19551217,56,8,1.0,1.0,2.0,0,1,2,-999.0,1.0,2.0,70.0,-999.0,2,-999.0,1.0,2.0,73.0,-999.0,267_5_1
267,5,2,26705,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,267_5_2
267,5,3,26705,1,4,19800912,31,11,5.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,267_5_3
267,5,4,26705,1,4,19850421,27,4,5.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,267_5_4
267,5,5,26705,1,4,19910528,21,3,5.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,267_5_5
267,6,1,26706,1,1,19511027,60,10,1.0,1.0,2.0,0,1,2,-999.0,1.0,2.0,73.0,-999.0,2,-999.0,1.0,2.0,71.0,-999.0,267_6_1
267,6,2,26706,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,267_6_2
267,7,1,26707,1,1,19640510,48,3,1.0,1.0,2.0,0,1,2,-999.0,1.0,1.0,-999.0,82.0,2,-999.0,1.0,2.0,70.0,-999.0,267_7_1
267,7,2,26707,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,267_7_2
267,7,3,26707,2,4,19910225,21,6,5.0,-999.0,-999.0,9,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,267_7_3
267,7,4,26707,1,4,19940129,18,7,5.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,267_7_4
267,8,1,26708,1,1,19380710,74,1,1.0,1.0,2.0,0,1,2,-999.0,1.0,2.0,60.0,-999.0,2,-999.0,1.0,2.0,70.0,-999.0,267_8_1
267,8,2,26708,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,267_8_2
267,9,1,26709,1,1,19860115,26,7,5.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,1.0,2.0,75.0,-999.0,267_9_1
267,9,2,26709,2,7,19410115,71,7,4.0,-999.0,-999.0,0,1,2,-999.0,1.0,2.0,86.0,-999.0,2,-999.0,1.0,2.0,50.0,-999.0,267_9_2
268,1,1,26801,1,1,19370326,75,5,1.0,1.0,2.0,0,1,2,-999.0,1.0,2.0,90.0,-999.0,2,-999.0,1.0,2.0,70.0,-999.0,268_1_1
268,1,2,26801,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,268_1_2
268,1,3,26801,1,4,19700330,42,5,2.0,2.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,268_1_3
268,2,2,26802,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,268_2_2
268,2,3,26802,2,4,19641006,47,11,5.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,268_2_3
268,4,1,26804,1,1,19460306,66,6,1.0,1.0,2.0,0,1,2,-999.0,1.0,2.0,80.0,-999.0,2,-999.0,1.0,2.0,99.0,-999.0,268_4_1
268,4,2,26804,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,268_4_2
268,5,1,26805,1,1,19350507,77,4,1.0,1.0,2.0,0,1,2,-999.0,1.0,2.0,86.0,-999.0,2,-999.0,1.0,2.0,67.0,-999.0,268_5_1
268,5,2,26805,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,268_5_2
268,7,1,26807,1,1,19440207,68,7,1.0,1.0,2.0,0,1,2,-999.0,2.0,2.0,85.0,-999.0,2,-999.0,1.0,2.0,76.0,-999.0,268_7_1
268,7,2,26807,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,268_7_2
268,8,1,26808,1,1,19440101,68,8,1.0,1.0,2.0,0,1,1,3.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,1.0,2.0,34.0,-999.0,268_8_1
268,8,2,26808,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,268_8_2
268,8,3,26808,2,7,19240302,88,6,4.0,-999.0,-999.0,0,1,2,-999.0,1.0,2.0,70.0,-999.0,2,-999.0,1.0,2.0,80.0,-999.0,268_8_3
268,11,2,26811,1,4,19600214,52,6,1.0,1.0,3.0,0,1,2,-999.0,1.0,2.0,70.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,268_11_2
268,11,3,26811,2,9,19720327,40,5,1.0,1.0,2.0,0,1,2,-999.0,3.0,1.0,-999.0,64.0,2,-999.0,3.0,2.0,64.0,-999.0,268_11_3
268,11,4,26811,1,5,19890908,23,0,5.0,-999.0,-999.0,0,1,1,3.0,-999.0,-999.0,-999.0,-999.0,1,2.0,-999.0,-999.0,-999.0,-999.0,268_11_4
268,11,5,26811,2,5,19951014,16,10,5.0,-999.0,-999.0,0,1,1,3.0,-999.0,-999.0,-999.0,-999.0,1,2.0,-999.0,-999.0,-999.0,-999.0,268_11_5
268,12,1,26812,1,1,19480906,64,0,1.0,1.0,2.0,0,1,2,-999.0,1.0,2.0,78.0,-999.0,2,-999.0,1.0,2.0,50.0,-999.0,268_12_1
268,12,2,26812,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,268_12_2
269,1,2,26901,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,269_1_2
269,2,1,26902,1,1,19640707,48,2,1.0,1.0,2.0,0,1,1,7.0,-999.0,-999.0,-999.0,-999.0,1,6.0,-999.0,-999.0,-999.0,-999.0,269_2_1
269,2,2,26902,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,269_2_2
269,2,3,26902,1,4,19911226,20,8,5.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,269_2_3
269,2,4,26902,2,4,19931028,18,10,5.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,269_2_4
269,2,5,26902,1,4,19960714,16,1,5.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,269_2_5
269,2,6,26902,1,7,19350420,77,4,1.0,1.0,7.0,0,1,2,-999.0,1.0,2.0,80.0,-999.0,2,-999.0,1.0,2.0,40.0,-999.0,269_2_6
269,2,7,26902,2,7,19340108,78,7,1.0,1.0,6.0,0,1,2,-999.0,1.0,2.0,36.0,-999.0,2,-999.0,2.0,2.0,63.0,-999.0,269_2_7
269,3,1,26903,1,1,19520120,60,7,1.0,2.0,-999.0,0,1,2,-999.0,1.0,2.0,92.0,-999.0,2,-999.0,1.0,2.0,84.0,-999.0,269_3_1
269,3,2,26903,1,4,19870107,25,8,5.0,-999.0,-999.0,0,1,2,-999.0,5.0,1.0,-999.0,57.0,1,1.0,-999.0,-999.0,-999.0,-999.0,269_3_2
269,4,1,26904,1,1,19610710,51,1,1.0,1.0,2.0,0,1,2,-999.0,3.0,1.0,-999.0,75.0,2,-999.0,7.0,1.0,-999.0,77.0,269_4_1
269,4,2,26904,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,269_4_2
269,4,3,26904,2,4,19901115,21,9,5.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,269_4_3
269,4,4,26904,1,4,19921228,19,8,5.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,269_4_4
269,4,5,26904,1,4,20050311,7,-999,-999.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,269_4_5
269,5,1,26905,1,1,19590519,53,3,1.0,1.0,2.0,0,1,2,-999.0,7.0,2.0,59.0,-999.0,2,-999.0,7.0,2.0,84.0,-999.0,269_5_1
269,5,2,26905,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,269_5_2
269,5,3,26905,1,4,19870826,25,0,5.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,269_5_3
269,5,4,26905,1,4,19890309,23,5,5.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,269_5_4
269,6,1,26906,1,1,19611111,50,9,1.0,1.0,2.0,0,1,2,-999.0,1.0,1.0,-999.0,80.0,2,-999.0,1.0,1.0,-999.0,81.0,269_6_1
269,6,2,26906,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,269_6_2
269,6,3,26906,1,4,19870307,25,6,5.0,-999.0,-999.0,9,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,269_6_3
269,6,4,26906,2,4,19930226,19,6,5.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,269_6_4
269,7,1,26907,1,1,19360430,76,4,1.0,1.0,2.0,0,1,2,-999.0,1.0,2.0,92.0,-999.0,2,-999.0,1.0,2.0,72.0,-999.0,269_7_1
269,7,2,26907,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,269_7_2
269,8,2,26908,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,269_8_2
269,8,3,26908,1,4,19880320,24,5,5.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,269_8_3
269,8,4,26908,1,4,19910927,20,11,5.0,-999.0,-999.0,9,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,269_8_4
269,8,5,26908,2,4,19930120,19,7,5.0,-999.0,-999.0,9,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,269_8_5
270,1,1,27001,2,1,19430220,69,6,4.0,-999.0,-999.0,0,1,2,-999.0,2.0,2.0,75.0,-999.0,2,-999.0,2.0,2.0,80.0,-999.0,270_1_1
270,1,2,27001,1,4,19740708,38,1,2.0,1.0,3.0,0,1,1,1.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,2.0,2.0,65.0,-999.0,270_1_2
270,1,4,27001,1,6,20020805,10,-999,-999.0,-999.0,-999.0,0,1,1,3.0,-999.0,-999.0,-999.0,-999.0,1,2.0,-999.0,-999.0,-999.0,-999.0,270_1_4
270,1,5,27001,2,6,20070817,5,-999,-999.0,-999.0,-999.0,0,1,1,3.0,-999.0,-999.0,-999.0,-999.0,1,2.0,-999.0,-999.0,-999.0,-999.0,270_1_5
270,2,1,27002,1,1,19310915,80,11,1.0,1.0,2.0,0,1,2,-999.0,3.0,2.0,27.0,-999.0,2,-999.0,3.0,2.0,87.0,-999.0,270_2_1
270,4,1,27004,1,1,19610406,51,5,1.0,1.0,2.0,0,1,2,-999.0,3.0,2.0,52.0,-999.0,2,-999.0,3.0,1.0,-999.0,86.0,270_4_1
270,4,2,27004,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,270_4_2
270,4,3,27004,1,4,19911216,20,8,5.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,270_4_3
270,5,1,27005,1,1,19350405,77,5,1.0,1.0,2.0,0,1,2,-999.0,2.0,2.0,75.0,-999.0,2,-999.0,2.0,2.0,80.0,-999.0,270_5_1
270,5,2,27005,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,270_5_2
270,5,3,27005,1,4,19680713,44,1,1.0,1.0,4.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,270_5_3
270,5,4,27005,2,9,19721110,39,9,1.0,1.0,3.0,0,1,2,-999.0,3.0,1.0,-999.0,68.0,2,-999.0,3.0,1.0,-999.0,81.0,270_5_4
270,5,5,27005,1,5,19980421,14,4,5.0,-999.0,-999.0,0,1,1,4.0,-999.0,-999.0,-999.0,-999.0,1,3.0,-999.0,-999.0,-999.0,-999.0,270_5_5
270,5,6,27005,1,5,20010522,11,-999,-999.0,-999.0,-999.0,0,1,1,4.0,-999.0,-999.0,-999.0,-999.0,1,3.0,-999.0,-999.0,-999.0,-999.0,270_5_6
270,6,1,27006,1,1,19640502,48,4,1.0,1.0,2.0,0,1,2,-999.0,3.0,1.0,-999.0,66.0,2,-999.0,3.0,1.0,-999.0,70.0,270_6_1
270,6,2,27006,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,270_6_2
270,6,3,27006,2,4,19920502,20,4,5.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,270_6_3
270,6,4,27006,2,4,19960721,16,1,5.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,270_6_4
270,8,1,27008,1,1,19370513,75,3,1.0,1.0,2.0,0,1,2,-999.0,2.0,2.0,67.0,-999.0,2,-999.0,2.0,2.0,64.0,-999.0,270_8_1
270,8,2,27008,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,270_8_2
270,8,3,27008,1,4,19780622,34,2,1.0,1.0,4.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,270_8_3
270,8,5,27008,2,6,20071113,4,-999,-999.0,-999.0,-999.0,0,1,1,4.0,-999.0,-999.0,-999.0,-999.0,1,3.0,-999.0,-999.0,-999.0,-999.0,270_8_5
270,8,6,27008,2,6,20110415,1,-999,-999.0,-999.0,-999.0,0,1,1,4.0,-999.0,-999.0,-999.0,-999.0,1,3.0,-999.0,-999.0,-999.0,-999.0,270_8_6
270,9,1,27009,1,1,19580404,54,5,1.0,1.0,2.0,0,1,2,-999.0,1.0,2.0,52.0,-999.0,2,-999.0,1.0,1.0,-999.0,86.0,270_9_1
270,9,2,27009,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,270_9_2
270,10,1,27010,1,1,19490423,63,4,1.0,1.0,2.0,0,1,2,-999.0,2.0,2.0,62.0,-999.0,2,-999.0,2.0,2.0,72.0,-999.0,270_10_1
270,10,3,27010,1,4,19830312,29,5,5.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,270_10_3
271,1,1,27101,1,1,19230626,89,2,4.0,-999.0,-999.0,0,1,2,-999.0,1.0,2.0,70.0,-999.0,2,-999.0,1.0,2.0,75.0,-999.0,271_1_1
271,1,2,27101,1,4,19520912,59,11,1.0,1.0,3.0,0,1,2,-999.0,2.0,2.0,80.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,271_1_2
271,1,3,27101,2,9,19530910,58,11,1.0,1.0,2.0,0,1,2,-999.0,2.0,2.0,65.0,-999.0,2,-999.0,2.0,1.0,-999.0,85.0,271_1_3
271,2,2,27102,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,271_2_2
271,3,2,27103,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,271_3_2
271,4,1,27104,1,1,19670702,45,2,5.0,-999.0,-999.0,0,1,2,-999.0,2.0,1.0,-999.0,83.0,2,-999.0,2.0,2.0,80.0,-999.0,271_4_1
271,5,1,27105,1,1,19570927,54,11,1.0,1.0,2.0,0,1,2,-999.0,3.0,1.0,-999.0,78.0,2,-999.0,9.0,1.0,-999.0,80.0,271_5_1
271,5,2,27105,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,271_5_2
271,7,1,27107,1,1,19310423,81,4,1.0,1.0,2.0,0,1,2,-999.0,1.0,2.0,75.0,-999.0,2,-999.0,1.0,2.0,80.0,-999.0,271_7_1
271,7,2,27107,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,271_7_2
271,8,1,27108,1,1,19620210,50,7,1.0,1.0,2.0,0,1,1,6.0,-999.0,-999.0,-999.0,-999.0,1,5.0,-999.0,-999.0,-999.0,-999.0,271_8_1
271,8,3,27108,1,4,19900420,22,4,5.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,271_8_3
271,8,4,27108,2,4,19981215,13,8,5.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,271_8_4
271,8,5,27108,1,7,19321209,79,9,1.0,1.0,6.0,0,1,2,-999.0,1.0,2.0,78.0,-999.0,2,-999.0,1.0,2.0,80.0,-999.0,271_8_5
271,8,6,27108,2,7,19370716,75,1,1.0,1.0,5.0,0,1,2,-999.0,2.0,2.0,80.0,-999.0,2,-999.0,1.0,2.0,83.0,-999.0,271_8_6
271,9,1,27109,1,1,19400220,72,6,1.0,1.0,2.0,2,1,2,-999.0,1.0,2.0,65.0,-999.0,2,-999.0,2.0,2.0,70.0,-999.0,271_9_1
271,9,2,27109,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,271_9_2
272,1,1,27201,2,1,19651110,46,10,4.0,-999.0,-999.0,0,1,2,-999.0,1.0,1.0,-999.0,65.0,2,-999.0,2.0,1.0,-999.0,71.0,272_1_1
272,1,2,27201,1,4,19880326,24,5,5.0,-999.0,-999.0,0,1,1,1.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,3.0,2.0,52.0,-999.0,272_1_2
272,1,3,27201,2,4,19950422,17,4,5.0,-999.0,-999.0,0,1,1,1.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,3.0,2.0,52.0,-999.0,272_1_3
272,1,4,27201,1,4,19970306,15,6,5.0,-999.0,-999.0,0,1,1,1.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,3.0,2.0,52.0,-999.0,272_1_4
272,1,5,27201,2,4,20010724,11,-999,-999.0,-999.0,-999.0,0,1,1,1.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,3.0,2.0,52.0,-999.0,272_1_5
272,2,1,27202,1,1,19630902,49,0,1.0,1.0,2.0,0,1,2,-999.0,1.0,1.0,-999.0,82.0,2,-999.0,1.0,2.0,63.0,-999.0,272_2_1
272,2,2,27202,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,272_2_2
272,2,3,27202,1,4,19881115,23,10,5.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,272_2_3
272,2,4,27202,1,4,19910423,21,4,5.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,272_2_4
272,2,5,27202,2,4,19960212,16,7,5.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,272_2_5
272,2,6,27202,2,4,19990210,13,7,5.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,272_2_6
272,2,7,27202,1,4,20010220,11,-999,-999.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,272_2_7
272,2,8,27202,1,4,20070609,5,-999,-999.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,272_2_8
272,3,1,27203,1,1,19590317,53,5,1.0,1.0,2.0,0,1,2,-999.0,1.0,2.0,64.0,-999.0,2,-999.0,1.0,2.0,65.0,-999.0,272_3_1
272,3,2,27203,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,272_3_2
272,3,3,27203,1,4,19861028,25,10,5.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,272_3_3
272,3,4,27203,2,4,19891026,22,10,5.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,272_3_4
272,3,5,27203,1,4,19920812,20,1,5.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,272_3_5
272,3,6,27203,1,4,19940504,18,4,5.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,272_3_6
272,4,1,27204,1,1,19220605,90,3,1.0,1.0,2.0,0,1,2,-999.0,1.0,2.0,78.0,-999.0,2,-999.0,1.0,2.0,85.0,-999.0,272_4_1
272,4,2,27204,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,272_4_2
272,5,1,27205,1,1,19751221,36,8,1.0,1.0,2.0,0,1,2,-999.0,2.0,1.0,-999.0,59.0,2,-999.0,2.0,2.0,39.0,-999.0,272_5_1
272,5,2,27205,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,272_5_2
272,5,3,27205,1,4,20020521,10,-999,-999.0,-999.0,-999.0,0,1,2,-999.0,3.0,1.0,-999.0,34.0,1,1.0,-999.0,-999.0,-999.0,-999.0,272_5_3
272,5,4,27205,2,4,20071005,4,-999,-999.0,-999.0,-999.0,0,1,2,-999.0,3.0,1.0,-999.0,34.0,1,1.0,-999.0,-999.0,-999.0,-999.0,272_5_4
272,5,5,27205,2,4,20111005,0,-999,-999.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,272_5_5
272,6,1,27206,1,1,19750610,37,3,1.0,1.0,2.0,0,1,2,-999.0,1.0,1.0,-999.0,76.0,2,-999.0,1.0,2.0,82.0,-999.0,272_6_1
272,6,2,27206,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,272_6_2
272,6,3,27206,2,4,20000415,12,4,5.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,272_6_3
272,6,4,27206,2,4,20011210,10,-999,-999.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,272_6_4
272,6,5,27206,2,4,20031229,8,-999,-999.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,272_6_5
272,6,6,27206,2,4,20070410,5,-999,-999.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,272_6_6
272,8,1,27208,1,1,19540401,58,5,1.0,1.0,2.0,0,1,2,-999.0,1.0,1.0,-999.0,82.0,2,-999.0,1.0,2.0,63.0,-999.0,272_8_1
272,8,2,27208,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,272_8_2
